"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Nepal","NPL","GDP (current US$)","NY.GDP.MKTP.CD","508334413.965087","531959561.62226","574091101.194382","496947904.443033","496098775.308642","735267082.294264","906811943.824649","841974025.462659","772231386.914829","788641965.432099","865975308.641975","882765471.604938","1024098400.35619","972101724.995368","1217953546.97604","1575789254.46938","1452788984.86265","1382400000","1604162497.45945","1851250008.33333","1945916583.33333","2275583316.66667","2395423741.79762","2447174803.37791","2581207387.79709","2619913955.51556","2850782044.04306","2957255379.54315","3487009748.35638","3525225786.58691","3627560239.48997","3921476084.89072","3401211581.29176","3660041666.66667","4066775510.20408","4401104417.67068","4521580381.47139","4918691916.53516","4856255044.39064","5033642384.10596","5494252207.90502","6007055042.17687","6050875806.66403","6330473096.54071","7273938314.71988","8130258377.90964","9043715355.8881","10325618017.379","12545438605.3959","12854985464.0764","16002656434.4746","21573872420.7008","21703100877.1309","22162204924.5726","22731612922.1906","24360801286.7638","24524109483.5293","28971588940.364","33111525237.149","34186180699.0255","33433659301.2466","36924841394.2605","41182939600.6209","41047772331.0994","42914268286.7109",
"Nepal","NPL","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4979366016325","1.23238960951363","1.29110017723861","0.976652460897553","1.00551241513623","1.39006090699173","1.65809912429702","2.02936064424625","2.4468753962689","11.2130196297909","12.1803238824978","11.3089899806632","14.9051013655231","16.068964678864","16.791813479682","21.738103967963","23.2076254422304","21.6469852746313","19.5463008559419","22.0821265457679","25.1947048897919","25.9051136185799","27.6260850017639","26.9605652689539","23.9135443394186","25.0264204285432","24.1163701264819","24.2502461023192","22.2775786274327","22.0223087875647","25.3269091390518","33.0551187061918",
